epoch,learning_rate,loss,val_accuracy,val_loss,val_top3
0,0.0005000000237487257,4.729742527008057,0.056239016354084015,4.9853739738464355,0.1151142343878746
1,0.0005000000237487257,3.5111753940582275,0.07205624133348465,4.586276531219482,0.18717047572135925
2,0.0005000000237487257,2.755315065383911,0.20738136768341064,3.682086944580078,0.41827768087387085
3,0.0005000000237487257,2.2807955741882324,0.2117750495672226,3.6449456214904785,0.4209138751029968
4,0.0005000000237487257,1.9860626459121704,0.25483304262161255,4.079399108886719,0.4244288206100464
5,0.0005000000237487257,1.7703512907028198,0.26362037658691406,3.6195015907287598,0.49472758173942566
6,0.0005000000237487257,1.5662950277328491,0.2021089643239975,4.1801300048828125,0.4121265411376953
7,0.0005000000237487257,1.4784845113754272,0.4929701089859009,2.4801223278045654,0.7363796234130859
8,0.0005000000237487257,1.363743543624878,0.5667838454246521,2.1237006187438965,0.8128295540809631
9,0.0005000000237487257,1.2868118286132812,0.36906853318214417,3.2021310329437256,0.6036906838417053
10,0.0005000000237487257,1.2668439149856567,0.37961336970329285,2.884281873703003,0.6441124677658081
11,0.0005000000237487257,1.193803071975708,0.5202109217643738,2.4207096099853516,0.7847099900245667
12,0.0005000000237487257,1.1762514114379883,0.478910356760025,2.631314992904663,0.7372583746910095
13,0.0005000000237487257,1.1330698728561401,0.3769771456718445,2.9589946269989014,0.6414762735366821
14,0.0002500000118743628,1.0210882425308228,0.3374340832233429,3.439225435256958,0.5606327056884766
15,0.0002500000118743628,0.9572007060050964,0.3919156491756439,3.2017574310302734,0.6274164915084839
16,0.0002500000118743628,0.9483247995376587,0.5606327056884766,2.3903145790100098,0.7671353220939636
17,0.0002500000118743628,0.9167048931121826,0.6493848562240601,1.9858505725860596,0.8576449751853943
18,0.0002500000118743628,0.9076554179191589,0.4499121308326721,2.872546911239624,0.6546573042869568
19,0.0002500000118743628,0.8885864615440369,0.6247802972793579,2.1471574306488037,0.8216168880462646
20,0.0002500000118743628,0.8747109770774841,0.5123022794723511,2.7915279865264893,0.7021089792251587
21,0.0002500000118743628,0.8548994660377502,0.46836555004119873,2.6925973892211914,0.7478031516075134
22,0.0002500000118743628,0.8398721814155579,0.7416520118713379,1.5430312156677246,0.9182776808738708
23,0.0002500000118743628,0.8422744870185852,0.5193321704864502,2.4471306800842285,0.7803163528442383
24,0.0002500000118743628,0.8405335545539856,0.40685412287712097,3.109391450881958,0.6001757383346558
25,0.0002500000118743628,0.8220575451850891,0.6704745292663574,1.804809331893921,0.8875219821929932
26,0.0002500000118743628,0.8157177567481995,0.7346221208572388,1.5360380411148071,0.9297012090682983
27,0.0002500000118743628,0.7975258231163025,0.7047451734542847,1.7592610120773315,0.8673110604286194
28,0.0002500000118743628,0.7953113317489624,0.7179262042045593,1.6675808429718018,0.8699472546577454
29,0.0002500000118743628,0.7958424091339111,0.5017574429512024,2.4701387882232666,0.7504393458366394
30,0.0002500000118743628,0.7780688405036926,0.3374340832233429,3.39398193359375,0.5852372646331787
31,0.0002500000118743628,0.7891739010810852,0.5465729236602783,2.3970744609832764,0.7530755996704102
32,0.0001250000059371814,0.7364324331283569,0.6810193061828613,1.7269482612609863,0.9042178988456726
33,0.0001250000059371814,0.7228705286979675,0.5219683647155762,2.4233174324035645,0.7425307631492615
34,0.0001250000059371814,0.7177918553352356,0.7838312983512878,1.4036251306533813,0.9147627353668213
35,0.0001250000059371814,0.7074856162071228,0.6528998017311096,1.9087424278259277,0.8418277502059937
36,0.0001250000059371814,0.7030097246170044,0.7012302279472351,1.6748597621917725,0.8769771456718445
37,0.0001250000059371814,0.6935828924179077,0.7996485233306885,1.3388638496398926,0.9446397423744202
38,0.0001250000059371814,0.6953679919242859,0.7776801586151123,1.4055382013320923,0.9200351238250732
39,0.0001250000059371814,0.6831119656562805,0.5694200396537781,2.4114551544189453,0.7653778791427612
40,0.0001250000059371814,0.6867807507514954,0.5140597820281982,2.4975383281707764,0.7442882061004639
41,0.0001250000059371814,0.6886529922485352,0.8137082457542419,1.2653782367706299,0.937609851360321
42,0.0001250000059371814,0.6766169667243958,0.49648505449295044,2.677610397338867,0.7425307631492615
43,0.0001250000059371814,0.670202910900116,0.6616871953010559,1.9312481880187988,0.8251318335533142
44,0.0001250000059371814,0.6716270446777344,0.5448154807090759,2.3981213569641113,0.7768014073371887
45,0.0001250000059371814,0.6635969281196594,0.6467486619949341,1.9474241733551025,0.8207381367683411
46,0.0001250000059371814,0.659548282623291,0.4516696035861969,2.8622565269470215,0.6660808324813843
47,6.25000029685907e-05,0.6477340459823608,0.6757469177246094,1.773011565208435,0.8532513380050659
48,6.25000029685907e-05,0.6409758925437927,0.6608084440231323,1.8263201713562012,0.8409490585327148
49,6.25000029685907e-05,0.6385116577148438,0.7152900099754333,1.5840003490447998,0.8945518732070923
50,6.25000029685907e-05,0.6359922885894775,0.688927948474884,1.762453556060791,0.8594024777412415
51,6.25000029685907e-05,0.6299248337745667,0.7328646779060364,1.4945448637008667,0.8963093161582947
52,3.125000148429535e-05,0.6243638396263123,0.7267135381698608,1.596739411354065,0.9042178988456726
53,3.125000148429535e-05,0.6222578287124634,0.7873462438583374,1.2400189638137817,0.9340949058532715
